ensembl_gene_id	entrezgene_id	athaliana_eg_homolog_ensembl_gene	athaliana_eg_homolog_orthology_type
AUR62001490	110688098	AT1G72640	ortholog_one2many
AUR62020018	110688385	AT2G29130	ortholog_one2many
AUR62037609	110734058	AT3G04560	ortholog_one2many
AUR62028616	110727489	AT2G44040	ortholog_many2many
AUR62028616	110727489	AT3G59890	ortholog_many2many
AUR62001743	110688372	AT5G59260	ortholog_many2many
AUR62001743	110688372	AT5G59270	ortholog_many2many
AUR62024136	110712355	AT1G27910	ortholog_many2many
AUR62024136	110712355	AT1G24330	ortholog_many2many
AUR62024136	110712355	AT1G67530	ortholog_many2many
AUR62044767	110734684	AT3G45577	ortholog_many2many
AUR62044767	110734684	AT5G60230	ortholog_many2many
AUR62044767	110734684	AT3G45590	ortholog_many2many
AUR62044767	110700121	AT3G45577	ortholog_many2many
AUR62044767	110700121	AT5G60230	ortholog_many2many
AUR62044767	110700121	AT3G45590	ortholog_many2many
AUR62038745	110696289	AT4G31340	ortholog_many2many
AUR62038745	110696289	AT2G24420	ortholog_many2many
AUR62026539	110713683	AT1G69980	ortholog_one2one
AUR62030688	110733807	AT3G11700	ortholog_many2many
AUR62030688	110733807	AT5G05650	ortholog_many2many
AUR62030688	110733807	AT2G35860	ortholog_many2many
AUR62030688	110733807	AT5G06390	ortholog_many2many
AUR62030688	110733807	AT3G52370	ortholog_many2many
AUR62035028	110720037	AT5G02780	ortholog_many2many
AUR62035028	110720037	AT5G02790	ortholog_many2many
AUR62035028	110720037	AT3G55040	ortholog_many2many
AUR62025448	110689717	AT5G44030	ortholog_one2many
AUR62016991	110706890	AT4G04930	ortholog_one2many
AUR62029704	110690659	AT3G51620	ortholog_one2many
AUR62032889	110716273	AT5G08570	ortholog_many2many
AUR62032889	110716273	AT5G63680	ortholog_many2many
AUR62030774	110733888	AT1G79390	ortholog_one2one
AUR62027317	110692805	AT3G48960	ortholog_many2many
AUR62027317	110692805	AT5G23900	ortholog_many2many
AUR62027317	110692805	AT3G49010	ortholog_many2many
AUR62042047	110733955	AT3G17760	ortholog_one2many
AUR62014572	110724886	AT3G13610	ortholog_many2many
AUR62014572	110724886	AT1G55290	ortholog_many2many
AUR62030661	110723152	AT5G25490	ortholog_one2one
AUR62030661	110704505	AT5G25490	ortholog_one2one
AUR62032794	110706324	AT1G14205	ortholog_one2many
AUR62011984	110734456	AT4G02700	ortholog_many2many
AUR62011984	110734456	AT3G51895	ortholog_many2many
AUR62034651	110697881	AT1G03020	ortholog_many2many
AUR62034651	110697881	AT3G62930	ortholog_many2many
AUR62021806	110731200	AT5G47750	ortholog_one2one
AUR62014869	110693674	AT5G46090	ortholog_one2many
AUR62014869	110693674	AT4G18425	ortholog_one2many
AUR62024296	110712591	AT1G70570	ortholog_one2many
AUR62025327	110721852	AT3G16080	ortholog_many2many
AUR62025327	110721852	AT1G52300	ortholog_many2many
AUR62025327	110715848	AT3G16080	ortholog_many2many
AUR62025327	110715848	AT1G52300	ortholog_many2many
AUR62025327	110703361	AT3G16080	ortholog_many2many
AUR62025327	110703361	AT1G52300	ortholog_many2many
AUR62029313	110693201	AT5G54290	ortholog_one2one
AUR62008422	110700602	AT3G47520	ortholog_one2many
AUR62040257	110717064	AT4G37550	ortholog_many2many
AUR62040257	110717064	AT4G37560	ortholog_many2many
AUR62004427	110714129	AT1G56550	ortholog_many2many
AUR62004427	110714129	AT4G01220	ortholog_many2many
AUR62004427	110714129	AT4G01750	ortholog_many2many
AUR62004427	110714129	AT4G01770	ortholog_many2many
AUR62037163	110740326	AT5G21170	ortholog_one2many
AUR62037214	110716373	AT3G07530	ortholog_one2one
AUR62021757	110726524	AT1G18940	ortholog_many2many
AUR62021757	110726524	AT1G74780	ortholog_many2many
AUR62021757	110726524	AT2G34355	ortholog_many2many
AUR62021757	110726524	AT2G34350	ortholog_many2many
AUR62016433	110703106	AT1G80440	ortholog_many2many
AUR62016433	110703106	AT1G15670	ortholog_many2many
AUR62035844	110728837	AT1G29670	ortholog_many2many
AUR62035844	110728837	AT1G29660	ortholog_many2many
AUR62035844	110728837	AT4G18970	ortholog_many2many
AUR62035844	110728837	AT5G45670	ortholog_many2many
AUR62012924	110738325	AT4G38360	ortholog_one2many
AUR62025028	110711816	AT5G60210	ortholog_one2many
AUR62033087	110713220	AT5G16690	ortholog_one2many
AUR62020755	110710180	AT5G58110	ortholog_one2many
AUR62037268	110715091	AT2G01220	ortholog_many2many
AUR62037268	110715091	AT3G27610	ortholog_many2many
AUR62042847	110694019	AT3G54850	ortholog_one2many
AUR62042847	110685455	AT3G54850	ortholog_one2many
AUR62013028	110739182	AT1G68010	ortholog_one2many
AUR62009753	110684240	AT2G27480	ortholog_one2many
AUR62013657	110721451	AT2G45260	ortholog_many2many
AUR62013657	110721451	AT4G34080	ortholog_many2many
AUR62013657	110721451	AT4G33320	ortholog_many2many
AUR62013657	110721451	AT4G36100	ortholog_many2many
AUR62011819	110734308	AT4G02075	ortholog_one2many
AUR62011819	110734308	AT1G02610	ortholog_one2many
AUR62011819	110733056	AT4G02075	ortholog_one2many
AUR62011819	110733056	AT1G02610	ortholog_one2many
AUR62003159	110722522	AT3G50660	ortholog_one2many
AUR62002152	110718235	AT4G14340	ortholog_many2many
AUR62002152	110718235	AT3G23340	ortholog_many2many
AUR62039306	110732037	AT5G58030	ortholog_one2many
AUR62039306	110696571	AT5G58030	ortholog_one2many
AUR62020536	110721028	AT1G11590	ortholog_one2many
AUR62020536	110721028	AT1G44980	ortholog_one2many
AUR62020536	110721028	AT1G11370	ortholog_one2many
AUR62020536	110721028	AT4G03930	ortholog_one2many
AUR62020536	110721028	AT3G27980	ortholog_one2many
AUR62020536	110721028	AT1G11580	ortholog_one2many
AUR62024284	110712351	AT5G38030	ortholog_many2many
AUR62024284	110712351	AT1G23300	ortholog_many2many
AUR62024284	110712351	AT3G26590	ortholog_many2many
AUR62024284	110712351	AT1G12950	ortholog_many2many
AUR62036844	110699013	AT1G61520	ortholog_one2many
AUR62022845	110733408	AT3G11270	ortholog_one2many
AUR62022845	110733408	AT5G05780	ortholog_one2many
AUR62022845	110699239	AT3G11270	ortholog_one2many
AUR62022845	110699239	AT5G05780	ortholog_one2many
AUR62008064	110700261	AT5G48385	ortholog_one2many
AUR62037475	110695565	AT3G01400	ortholog_many2many
AUR62037475	110695565	AT5G58680	ortholog_many2many
AUR62015565	110689425	AT1G06200	ortholog_many2many
AUR62015565	110689425	AT2G31140	ortholog_many2many
AUR62043315	110703712	AT5G58180	ortholog_many2many
AUR62043315	110703712	AT5G58060	ortholog_many2many
AUR62043315	110683276	AT5G58180	ortholog_many2many
AUR62043315	110683276	AT5G58060	ortholog_many2many
AUR62004107	110682546	AT2G18140	ortholog_many2many
AUR62004107	110682546	AT2G18150	ortholog_many2many
AUR62004107	110682546	AT3G50990	ortholog_many2many
AUR62004107	110682546	AT4G36430	ortholog_many2many
AUR62004107	110682546	AT5G66390	ortholog_many2many
AUR62018246	110735168	AT5G16780	ortholog_one2one
AUR62002768	110713794	AT1G15170	ortholog_many2many
AUR62002768	110713794	AT1G15160	ortholog_many2many
AUR62002768	110713794	AT1G15150	ortholog_many2many
AUR62002768	110713794	AT1G15180	ortholog_many2many
AUR62006407	110731395	AT5G64060	ortholog_many2many
AUR62006407	110731395	AT5G09330	ortholog_many2many
AUR62000952	110737031	AT5G27950	ortholog_one2one
AUR62004217	110714081	AT4G00200	ortholog_one2many
AUR62000834	110736927	AT3G05327	ortholog_one2one
AUR62001059	110737134	AT3G04610	ortholog_one2one
AUR62014594	110693426	AT4G04510	ortholog_many2many
AUR62014594	110693426	AT4G04540	ortholog_many2many
AUR62014594	110693426	AT4G04500	ortholog_many2many
AUR62014594	110693426	AT4G04490	ortholog_many2many
AUR62014594	110693426	AT4G04570	ortholog_many2many
AUR62007624	110685851	AT3G51000	ortholog_one2many
AUR62005515	110709873	AT5G40580	ortholog_many2many
AUR62005515	110709873	AT3G27430	ortholog_many2many
AUR62003763	110682181	AT4G39820	ortholog_one2many
AUR62022672	110731461	AT4G37660	ortholog_one2many
AUR62008461	110700635	AT5G61370	ortholog_one2many
AUR62007578	110685805	AT4G36550	ortholog_one2many
AUR62001086	110687718	AT4G13150	ortholog_one2many
AUR62002178	110718295	AT2G33410	ortholog_many2many
AUR62002178	110718295	AT4G14300	ortholog_many2many
AUR62009686	110684178	AT5G07590	ortholog_one2many
AUR62002658	110699843	AT4G21070	ortholog_one2many
AUR62017721	110702103	AT5G23270	ortholog_many2many
AUR62017721	110702103	AT1G50310	ortholog_many2many
AUR62017721	110702103	AT3G19930	ortholog_many2many
AUR62017721	110702103	AT3G19940	ortholog_many2many
AUR62021718	110726242	AT3G47710	ortholog_one2one
AUR62021718	110700562	AT3G47710	ortholog_one2one
AUR62002455	110718010	AT2G43870	ortholog_many2many
AUR62002455	110718010	AT3G59850	ortholog_many2many
AUR62036970	110726122	AT5G61790	ortholog_one2many
AUR62036970	110726122	AT5G07340	ortholog_one2many
AUR62007778	110686004	AT1G13550	ortholog_many2many
AUR62007778	110686004	AT1G13510	ortholog_many2many
AUR62007778	110686004	AT1G13480	ortholog_many2many
AUR62007778	110686004	AT1G13540	ortholog_many2many
AUR62007778	110686004	AT1G13490	ortholog_many2many
AUR62007778	110686004	AT1G13470	ortholog_many2many
AUR62007778	110686004	AT1G13530	ortholog_many2many
AUR62007778	110686004	AT1G13500	ortholog_many2many
AUR62007778	110686004	AT1G13520	ortholog_many2many
AUR62020561	110710169	AT4G33110	ortholog_many2many
AUR62020561	110710169	AT4G33120	ortholog_many2many
AUR62008075	110727531	AT3G07490	ortholog_many2many
AUR62008075	110727531	AT4G12860	ortholog_many2many
AUR62008075	110700276	AT3G07490	ortholog_many2many
AUR62008075	110700276	AT4G12860	ortholog_many2many
AUR62000830	110736924	AT3G05330	ortholog_one2one
AUR62007753	110685977	AT3G25620	ortholog_one2many
AUR62000835	110736926	AT5G27540	ortholog_one2many
AUR62000835	110736926	AT3G05310	ortholog_one2many
AUR62024631	110733019	AT1G02370	ortholog_many2many
AUR62024631	110733019	AT4G01990	ortholog_many2many
AUR62012906	110738183	AT5G23320	ortholog_many2many
AUR62012906	110738183	AT5G08335	ortholog_many2many
AUR62039540	110699946	AT1G23220	ortholog_one2one
AUR62002797	110716822	AT2G01170	ortholog_one2many
AUR62035601	110738881	AT1G08560	ortholog_one2many
AUR62013883	110721668	AT3G43920	ortholog_one2many
AUR62034655	110697842	AT3G57430	ortholog_one2many
AUR62036914	110726079	AT5G08170	ortholog_one2one
AUR62027921	110683715	AT3G49080	ortholog_one2many
AUR62040240	110717084	AT3G49890	ortholog_one2many
AUR62022577	110731545	AT1G01610	ortholog_many2many
AUR62022577	110731545	AT4G00400	ortholog_many2many
AUR62024174	110712584	AT3G26000	ortholog_one2many
AUR62033209	110692233	AT4G35280	ortholog_many2many
AUR62033209	110692233	AT2G17180	ortholog_many2many
AUR62030716	110733830	AT3G11820	ortholog_many2many
AUR62030716	110733830	AT3G52400	ortholog_many2many
AUR62002690	110728516	AT2G32060	ortholog_many2many
AUR62002690	110728516	AT1G15930	ortholog_many2many
AUR62002690	110702995	AT2G32060	ortholog_many2many
AUR62002690	110702995	AT1G15930	ortholog_many2many
AUR62002690	110702905	AT2G32060	ortholog_many2many
AUR62002690	110702905	AT1G15930	ortholog_many2many
AUR62027810	110706625	AT1G22460	ortholog_one2many
AUR62004642	110714233	AT4G09570	ortholog_many2many
AUR62004642	110714233	AT1G35670	ortholog_many2many
AUR62014263	110694504	AT5G04240	ortholog_one2many
AUR62032816	110706348	AT1G69490	ortholog_one2many
AUR62016428	110703322	AT5G39390	ortholog_one2many
AUR62006506	110700929	AT5G60220	ortholog_many2many
AUR62006506	110700929	AT3G45600	ortholog_many2many
AUR62001633	110688249	AT5G58620	ortholog_one2many
AUR62003946	110682367	AT4G37380	ortholog_one2one
AUR62021923	110687524	AT4G22030	ortholog_many2many
AUR62021923	110687524	AT4G04480	ortholog_many2many
AUR62005873	110714609	AT4G37850	ortholog_many2many
AUR62005873	110714609	AT2G22750	ortholog_many2many
AUR62005873	110714609	AT2G22770	ortholog_many2many
AUR62005873	110714609	AT2G22760	ortholog_many2many
AUR62015263	110689151	AT2G32830	ortholog_one2many
AUR62002271	110717560	AT3G46870	ortholog_one2many
AUR62011672	110698796	AT1G79820	ortholog_one2many
AUR62007318	110732571	AT5G07860	ortholog_many2many
AUR62007318	110732571	AT5G07850	ortholog_many2many
AUR62007318	110732571	AT5G42830	ortholog_many2many
AUR62007318	110732571	AT5G07870	ortholog_many2many
AUR62042807	110703733	AT1G30880	ortholog_one2one
AUR62009313	110705606	AT4G32760	ortholog_one2many
AUR62011777	110734267	AT4G01970	ortholog_one2many
AUR62037642	110722396	AT1G79550	ortholog_one2many
AUR62007241	110732495	AT2G35330	ortholog_many2many
AUR62007241	110732495	AT1G32530	ortholog_many2many
AUR62026026	110707271	AT2G41835	ortholog_one2many
AUR62026026	110707271	AT3G57480	ortholog_one2many
AUR62022808	110699197	AT3G55700	ortholog_many2many
AUR62022808	110699197	AT3G55710	ortholog_many2many
AUR62022483	110696612	AT1G27770	ortholog_one2many
AUR62036438	110735488	AT1G80750	ortholog_one2many
AUR62017514	110701892	AT2G05120	ortholog_one2one
AUR62021755	110726579	AT3G47870	ortholog_one2one
AUR62017017	110706914	AT2G33760	ortholog_one2one
AUR62037903	110709279	AT2G36610	ortholog_one2one
AUR62037903	110704297	AT2G36610	ortholog_one2one
AUR62023871	110738812	AT1G23130	ortholog_many2many
AUR62023871	110738812	AT5G28000	ortholog_many2many
AUR62023871	110738812	AT1G70890	ortholog_many2many
AUR62023871	110738812	AT1G70840	ortholog_many2many
AUR62023871	110738812	AT1G35310	ortholog_many2many
AUR62023871	110738812	AT1G70860	ortholog_many2many
AUR62023871	110738812	AT1G70850	ortholog_many2many
AUR62023871	110738812	AT1G70880	ortholog_many2many
AUR62023871	110738812	AT1G70830	ortholog_many2many
AUR62023871	110738812	AT1G35260	ortholog_many2many
AUR62023871	110738812	AT5G28010	ortholog_many2many
AUR62007876	110686077	AT2G14920	ortholog_many2many
AUR62007876	110686077	AT1G28170	ortholog_many2many
AUR62007876	110686077	AT2G03770	ortholog_many2many
AUR62007876	110686077	AT2G03750	ortholog_many2many
AUR62007876	110686077	AT1G13420	ortholog_many2many
AUR62007876	110686077	AT5G43690	ortholog_many2many
AUR62007876	110686077	AT2G03760	ortholog_many2many
AUR62007876	110686077	AT1G13430	ortholog_many2many
AUR62007876	110686077	AT4G26280	ortholog_many2many
AUR62007876	110686077	AT2G27570	ortholog_many2many
AUR62007876	110686077	AT3G45080	ortholog_many2many
AUR62007876	110686077	AT3G45070	ortholog_many2many
AUR62022567	110731538	AT1G01695	ortholog_many2many
AUR62022567	110731538	AT4G00440	ortholog_many2many
AUR62036878	110726051	AT1G42440	ortholog_one2many
AUR62036878	110699039	AT1G42440	ortholog_one2many
AUR62017073	110706970	AT5G55620	ortholog_one2many
AUR62001685	110688303	AT5G23310	ortholog_one2many
AUR62002799	110716989	AT1G15080	ortholog_one2many
AUR62024657	110733050	AT3G06290	ortholog_one2many
AUR62027947	110683729	AT1G35550	ortholog_many2many
AUR62027947	110683729	AT1G07920	ortholog_many2many
AUR62027947	110683729	AT1G07940	ortholog_many2many
AUR62027947	110683729	AT5G60390	ortholog_many2many
AUR62027947	110683729	AT1G07930	ortholog_many2many
AUR62038339	110738150	AT2G19730	ortholog_many2many
AUR62038339	110738150	AT4G29410	ortholog_many2many
AUR62033253	110692295	AT5G35320	ortholog_one2one
AUR62037896	110709252	AT2G36570	ortholog_one2many
AUR62022926	110699316	AT5G05510	ortholog_one2one
AUR62029379	110693270	AT1G53000	ortholog_one2one
AUR62019908	110722760	AT4G24090	ortholog_one2many
AUR62024996	110711819	AT3G53390	ortholog_many2many
AUR62024996	110711819	AT2G37160	ortholog_many2many
AUR62035297	110692456	AT1G64760	ortholog_many2many
AUR62035297	110692456	AT3G04010	ortholog_many2many
AUR62035297	110692456	AT5G18220	ortholog_many2many
AUR62035297	110692456	AT2G19440	ortholog_many2many
AUR62039264	110738216	AT5G49480	ortholog_one2one
AUR62042379	110710080	AT4G32660	ortholog_one2one
AUR62020144	110683473	AT1G07210	ortholog_one2many
AUR62033530	110729344	AT3G52880	ortholog_one2one
AUR62003961	110682382	AT4G34290	ortholog_one2many
AUR62003961	110682382	AT2G14880	ortholog_one2many
AUR62018793	110730255	AT5G47030	ortholog_one2many
AUR62026347	110730491	AT2G38460	ortholog_many2many
AUR62026347	110730491	AT5G03570	ortholog_many2many
AUR62026347	110698109	AT2G38460	ortholog_many2many
AUR62026347	110698109	AT5G03570	ortholog_many2many
AUR62002770	110714001	AT2G01130	ortholog_one2many
AUR62028658	110727540	AT3G25420	ortholog_many2many
AUR62028658	110727540	AT4G12910	ortholog_many2many
AUR62036814	110694980	AT1G03290	ortholog_many2many
AUR62036814	110694980	AT4G02880	ortholog_many2many
AUR62004527	110714003	AT2G46600	ortholog_one2many
AUR62041944	110704010	AT5G14460	ortholog_one2one
AUR62041167	110684501	AT3G20630	ortholog_one2many
AUR62037770	110738990	AT3G60500	ortholog_many2many
AUR62037770	110738990	AT3G12990	ortholog_many2many
AUR62023239	110720330	AT3G03341	ortholog_one2many
AUR62034357	110682792	AT4G16340	ortholog_one2many
AUR62004469	110714463	AT4G01040	ortholog_one2many
AUR62037017	110730956	AT2G36210	ortholog_one2many
AUR62023786	110738724	AT2G43680	ortholog_many2many
AUR62023786	110738724	AT3G59690	ortholog_many2many
AUR62006816	110701242	AT5G26600	ortholog_one2many
AUR62016795	110718906	AT3G27550	ortholog_one2one
AUR62016795	110705149	AT3G27550	ortholog_one2one
AUR62002049	110718308	AT4G35530	ortholog_one2many
AUR62017143	110710998	AT1G60850	ortholog_one2many
AUR62017143	110710998	AT1G60620	ortholog_one2many
AUR62017143	110707046	AT1G60850	ortholog_one2many
AUR62017143	110707046	AT1G60620	ortholog_one2many
AUR62033738	110694108	AT1G48630	ortholog_many2many
AUR62033738	110694108	AT1G18080	ortholog_many2many
AUR62033738	110694108	AT3G18130	ortholog_many2many
AUR62036280	110688823	AT5G17980	ortholog_one2many
AUR62016740	110705092	AT2G21690	ortholog_many2many
AUR62016740	110705092	AT4G39260	ortholog_many2many
AUR62016740	110705092	AT2G21660	ortholog_many2many
AUR62016740	110698461	AT2G21690	ortholog_many2many
AUR62016740	110698461	AT4G39260	ortholog_many2many
AUR62016740	110698461	AT2G21660	ortholog_many2many
AUR62024044	110699701	AT2G41080	ortholog_one2one
AUR62020408	110723866	AT5G55060	ortholog_one2one
AUR62020408	110720935	AT5G55060	ortholog_one2one
AUR62022424	110696566	AT4G33360	ortholog_one2many
AUR62021937	110731323	AT1G11840	ortholog_one2many
AUR62021937	110703040	AT1G11840	ortholog_one2many
AUR62006060	110725520	AT5G24330	ortholog_one2many
AUR62001297	110687917	AT2G31270	ortholog_many2many
AUR62001297	110687917	AT3G54710	ortholog_many2many
AUR62011945	110734419	AT4G02580	ortholog_one2one
AUR62011945	110728950	AT4G02580	ortholog_one2one
AUR62020350	110720898	AT3G23940	ortholog_one2many
AUR62008046	110700241	AT2G04039	ortholog_one2many
AUR62008842	110728056	AT1G04180	ortholog_many2many
AUR62008842	110728056	AT5G43890	ortholog_many2many
AUR62008842	110728056	AT4G28720	ortholog_many2many
AUR62023289	110720383	AT5G38290	ortholog_many2many
AUR62023289	110720383	AT5G16140	ortholog_many2many
AUR62022832	110699447	AT3G55780	ortholog_one2one
AUR62042896	110691154	AT2G42600	ortholog_one2many
AUR62018154	110735075	AT5G38410	ortholog_many2many
AUR62018154	110735075	AT1G67090	ortholog_many2many
AUR62018154	110735075	AT5G38430	ortholog_many2many
AUR62018154	110735075	AT5G38420	ortholog_many2many
AUR62004230	110714464	AT1G53345	ortholog_one2many
AUR62024218	110712441	AT3G48340	ortholog_many2many
AUR62024218	110712441	AT2G22160	ortholog_many2many
AUR62024218	110712441	AT3G48350	ortholog_many2many
AUR62043277	110738455	AT3G21540	ortholog_one2one
AUR62043277	110682758	AT3G21540	ortholog_one2one
AUR62005679	110711556	AT5G43280	ortholog_one2one
AUR62004344	110713986	AT2G45870	ortholog_many2many
AUR62004344	110713986	AT3G61320	ortholog_many2many
